id,title,price,rating,availability,category,image_url,book_url
666,Night Shift (Night Shift #1-20),12.75,4,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_325/index.html
667,Needful Things,47.51,4,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_326/index.html
668,Mockingjay (The Hunger Games #3),20.44,4,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_327/index.html
669,Misery,34.79,2,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_328/index.html
670,Little Women (Little Women #1),28.07,4,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_329/index.html
671,It,25.01,3,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_330/index.html
672,Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.9,3,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_331/index.html
673,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,4,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_332/index.html
674,Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,4,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_333/index.html
675,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,5,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_334/index.html
676,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,1,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_335/index.html
677,Gone with the Wind,32.49,3,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_336/index.html
678,God Is Not Great: How Religion Poisons Everything,27.8,1,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_337/index.html
679,Girl With a Pearl Earring,26.77,1,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_338/index.html
680,"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,4,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_339/index.html
681,Far From True (Promise Falls Trilogy #2),34.93,2,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_300/index.html
682,Dark Lover (Black Dagger Brotherhood #1),12.87,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_301/index.html
683,Confessions of a Shopaholic (Shopaholic #1),48.94,2,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_302/index.html
684,Changing the Game (Play by Play #2),13.38,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_303/index.html
685,Candide,58.63,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_304/index.html
686,Can You Keep a Secret?,21.94,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_305/index.html
687,Atlas Shrugged,26.58,5,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_306/index.html
688,Animal Farm,57.22,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_307/index.html
689,A Walk to Remember,56.43,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_308/index.html
690,A New Earth: Awakening to Your Life's Purpose,55.65,5,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_309/index.html
691,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",27.62,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_310/index.html
692,'Salem's Lot,49.56,4,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_311/index.html
693,Zero History (Blue Ant #3),34.77,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_312/index.html
694,Wuthering Heights,17.73,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_313/index.html
695,World War Z: An Oral History of the Zombie War,21.8,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_314/index.html
696,Wild: From Lost to Found on the Pacific Crest Trail,46.02,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_315/index.html
697,"Where'd You Go, Bernadette",18.13,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_316/index.html
698,When You Are Engulfed in Flames,30.89,5,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_317/index.html
699,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_318/index.html
700,We Are All Completely Beside Ourselves,24.04,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_319/index.html
701,Walk the Edge (Thunder Road #2),32.36,3,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_280/index.html
702,Voyager (Outlander #3),21.07,5,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_281/index.html
703,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,50.66,3,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_282/index.html
704,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,2,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_283/index.html
705,"Unstuffed: Decluttering Your Home, Mind, and Soul",58.09,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_284/index.html
706,Under the Banner of Heaven: A Story of Violent Faith,30.0,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_285/index.html
707,Two Boys Kissing,32.74,2,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_286/index.html
708,Twilight (Twilight #1),41.93,2,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_287/index.html
709,Twenties Girl,42.8,2,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_288/index.html
710,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_289/index.html
711,Three-Martini Lunch,23.21,3,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_290/index.html
712,"Thinking, Fast and Slow",21.14,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_291/index.html
713,The Wild Robot,56.07,3,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_292/index.html
714,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,3,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_293/index.html
715,The Undomestic Goddess,45.75,4,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_294/index.html
716,The Travelers,15.77,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_295/index.html
717,The Tipping Point: How Little Things Can Make a Big Difference,10.02,2,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_296/index.html
718,The Thing About Jellyfish,48.77,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_297/index.html
719,The Stand,57.86,2,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_298/index.html
720,The Smitten Kitchen Cookbook,23.59,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_299/index.html
721,The Silkworm (Cormoran Strike #2),23.05,5,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_260/index.html
722,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",55.55,5,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_261/index.html
723,The Rose & the Dagger (The Wrath and the Dawn #2),58.64,4,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_262/index.html
724,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_263/index.html
725,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_264/index.html
726,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_265/index.html
727,The Rest Is Noise: Listening to the Twentieth Century,34.77,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_266/index.html
728,The Red Tent,35.66,5,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_267/index.html
729,The Purpose Driven Life: What on Earth Am I Here for?,37.19,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_268/index.html
730,The Purest Hook (Second Circle Tattoos #3),12.25,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_269/index.html
731,The Picture of Dorian Gray,29.7,2,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_270/index.html
732,The Paris Wife,36.8,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_271/index.html
733,The Obsession,45.43,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_272/index.html
734,The Nightingale,26.26,4,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_273/index.html
735,The New Guy (and Other Senior Year Distractions),44.92,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_274/index.html
736,The Nanny Diaries (Nanny #1),52.53,5,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_275/index.html
737,The Name of God is Mercy,37.25,2,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_276/index.html
738,The Maze Runner (The Maze Runner #1),20.93,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_277/index.html
739,The Lover's Dictionary,58.09,2,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_278/index.html
740,The Lonely Ones,43.59,5,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_279/index.html
741,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_240/index.html
742,The Last Painting of Sara de Vos,55.55,2,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_241/index.html
743,"The Land of 10,000 Madonnas",29.64,4,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_242/index.html
744,The Infinities,27.41,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_243/index.html
745,The Husband's Secret,52.51,5,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_244/index.html
746,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_245/index.html
747,The Guns of August,14.54,2,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_246/index.html
748,The Guernsey Literary and Potato Peel Pie Society,49.53,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_247/index.html
749,The Goldfinch,43.58,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_248/index.html
750,The Giver (The Giver Quartet #1),12.3,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_249/index.html
751,The Girl with All the Gifts,49.47,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_250/index.html
752,The Girl Who Played with Fire (Millennium Trilogy #2),22.14,2,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_251/index.html
753,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_252/index.html
754,The Exiled,43.45,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_253/index.html
755,"The End of Faith: Religion, Terror, and the Future of Reason",22.13,4,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_254/index.html
756,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,4,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_255/index.html
757,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,5,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_256/index.html
758,The Devil Wears Prada (The Devil Wears Prada #1),44.29,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_257/index.html
759,The Demon-Haunted World: Science as a Candle in the Dark,52.25,4,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_258/index.html
760,The Day the Crayons Came Home (Crayons),26.33,5,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_259/index.html
761,The Da Vinci Code (Robert Langdon #2),22.96,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_220/index.html
762,The Cuckoo's Calling (Cormoran Strike #1),19.21,1,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_221/index.html
763,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),26.78,4,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_222/index.html
764,The Complete Poems,41.32,5,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_223/index.html
765,The Catcher in the Rye,24.55,1,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_224/index.html
766,The Cat in the Hat (Beginner Books B-1),16.26,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_225/index.html
767,The Case for Christ (Cases for Christianity),47.84,1,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_226/index.html
768,The Book Thief,53.49,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_227/index.html
769,The Book of Basketball: The NBA According to The Sports Guy,44.84,5,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_228/index.html
770,The Blind Side: Evolution of a Game,53.71,5,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_229/index.html
771,The Autobiography of Malcolm X,23.43,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_230/index.html
772,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,3,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_231/index.html
773,The Art of Fielding,22.1,1,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_232/index.html
774,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_233/index.html
775,Stiff: The Curious Lives of Human Cadavers,36.74,3,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_234/index.html
776,Spilled Milk: Based on a True Story,49.51,1,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_235/index.html
777,Something Borrowed (Darcy & Rachel #1),48.96,5,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_236/index.html
778,Something Blue (Darcy & Rachel #2),54.62,1,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_237/index.html
779,Soldier (Talon #3),24.72,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_238/index.html
780,Shopaholic & Baby (Shopaholic #5),46.45,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_239/index.html
781,Seven Days in the Art World,52.33,2,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_200/index.html
782,Seven Brief Lessons on Physics,30.6,4,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_201/index.html
783,Scarlet (The Lunar Chronicles #2),14.57,4,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_202/index.html
784,Sarah's Key,46.29,1,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_203/index.html
785,"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,5,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_204/index.html
786,Running with Scissors,12.91,4,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_205/index.html
787,Rogue Lawyer (Rogue Lawyer #1),50.11,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_206/index.html
788,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,4,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_207/index.html
789,Rework,44.88,2,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_208/index.html
790,Reservations for Two,11.1,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_209/index.html
791,Red: The True Story of Red Riding Hood,28.54,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_210/index.html
792,Ready Player One,19.07,4,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_211/index.html
793,Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,1,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_212/index.html
794,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_213/index.html
795,Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,1,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_214/index.html
796,Packing for Mars: The Curious Science of Life in the Void,56.68,2,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_215/index.html
797,Outliers: The Story of Success,14.16,1,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_216/index.html
798,Original Fake,31.45,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_217/index.html
799,Orange Is the New Black,24.61,2,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_218/index.html
800,One for the Money (Stephanie Plum #1),32.87,2,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_219/index.html
801,Notes from a Small Island (Notes From a Small Island #1),40.17,1,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_180/index.html
802,Night (The Night Trilogy #1),13.51,1,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_181/index.html
803,Neither Here nor There: Travels in Europe,38.95,3,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_182/index.html
804,Naked,31.69,3,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_183/index.html
805,Morning Star (Red Rising #3),29.4,1,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_184/index.html
806,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,1,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_185/index.html
807,Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,2,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_186/index.html
808,Me Talk Pretty One Day,57.6,2,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_187/index.html
809,Manuscript Found in Accra,34.98,2,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_188/index.html
810,Lust & Wonder,11.87,2,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_189/index.html
811,Lila (Gilead #3),12.47,3,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_190/index.html
812,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,2,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_191/index.html
813,Life Without a Recipe,59.04,5,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_192/index.html
814,Life After Life,26.13,2,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_193/index.html
815,Letter to a Christian Nation,22.2,1,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_194/index.html
816,Let's Pretend This Never Happened: A Mostly True Memoir,45.11,1,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_195/index.html
817,Legend (Legend #1),43.69,4,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_196/index.html
818,"Lean In: Women, Work, and the Will to Lead",25.02,1,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_197/index.html
819,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,5,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_198/index.html
820,Lady Renegades (Rebel Belle #3),53.04,5,In stock,Non-Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_199/index.html
821,Jurassic Park (Jurassic Park #1),44.97,1,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_160/index.html
822,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,42.38,1,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_161/index.html
823,Is Everyone Hanging Out Without Me? (And Other Concerns),20.11,3,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_162/index.html
824,Into the Wild,56.7,5,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_163/index.html
825,Inferno (Robert Langdon #4),41.0,5,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_164/index.html
826,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",28.85,3,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_165/index.html
827,If I Run (If I Run #1),49.97,4,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_166/index.html
828,I've Got Your Number,19.69,1,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_167/index.html
829,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,28.88,2,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_168/index.html
830,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,3,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_169/index.html
831,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,2,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_170/index.html
832,House of Leaves,54.89,1,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_171/index.html
833,Horrible Bear!,37.52,2,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_172/index.html
834,Holidays on Ice,51.07,2,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_173/index.html
835,Heir to the Sky,44.07,4,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_174/index.html
836,Green Eggs and Ham (Beginner Books B-16),10.79,4,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_175/index.html
